RNG Hexa,RNG Index,Instant mash ?,Frame 1,Frame 2,Frame 3,Frame 4,Frame 5,Frame 6,Frame 7,Frame 8,Frame 9,Frame 10,Extra Frame 1,,,
f718147f,314,YES = 0,Malboro / Belhelmel / GIM47N / Grat,RubyDragon / Buel / Malboro / Elnoyle,Grat / Creeps / Anacondaur / Wedge+Biggs,GlacialEye / Chimera / Creeps / Anacondaur,Creeps / RubyDragon / Elastoid / Mesmerize,GrandMantis / Chimera / Jelleye / Malboro,Chimera / Grendel / TonberryKing / Grat,Malboro / GrandMantis / Grat / TonberryKing,Wedge+Biggs / Grendel / Grat / GlacialEye,Chimera / Behemoth / Thrustaevis / Wedge+Biggs,X,,,
2bd1dcb4,315,NO = 60,GlacialEye / GIM47N / Elnoyle / Buel,Creeps / Grat / GrandMantis / Belhelmel,GrandMantis / GIM47N / Anacondaur / Grat,IronGiant / TonberryKing / Thrustaevis / GrandMantis,Malboro / Anacondaur / Grat / IronGiant,TonberryKing / Behemoth / Chimera / Creeps,Chimera / Anacondaur / Mesmerize / GIM47N,Malboro / Behemoth / GlacialEye / RubyDragon,Jelleye / Creeps / Elastoid / Wedge+Biggs,Mesmerize / Chimera / Thrustaevis / Behemoth,X,,,
9bf6e025,316,YES = 0,Anacondaur / Wedge+Biggs / Grat / RubyDragon,Jelleye / Belhelmel / Buel / GrandMantis,Mesmerize / Wedge+Biggs / Behemoth / Buel,Malboro / Thrustaevis / GlacialEye / Belhelmel,TonberryKing / Wedge+Biggs / Anacondaur / Malboro,Chimera / Thrustaevis / Elastoid / Grendel,Malboro / IronGiant / Belhelmel / Grat,Elnoyle / Anacondaur / Malboro / Mesmerize,Buel / IronGiant / Anacondaur / Thrustaevis,Thrustaevis / Anacondaur / RubyDragon / Creeps,X,,,
4e385ea2,317,NO = 9,Behemoth / Creeps / Buel / Jelleye,Belhelmel / Chimera / Mesmerize / Grat,Grendel / Elnoyle / GlacialEye / TonberryKing,Buel / Mesmerize / Belhelmel / GIM47N,Belhelmel / Elnoyle / Elastoid / Wedge+Biggs,Grendel / GlacialEye / Thrustaevis / Wedge+Biggs,Behemoth / Elnoyle / Anacondaur / Buel,GlacialEye / RubyDragon / Elastoid / Anacondaur,RubyDragon / TonberryKing / Creeps / Malboro,IronGiant / Belhelmel / TonberryKing / Creeps,X,,,
de9401bb,318,NO = 37,RubyDragon / Wedge+Biggs / Chimera / Jelleye,IronGiant / Mesmerize / GrandMantis / Elastoid,GlacialEye / Grendel / Behemoth / RubyDragon,Creeps / Chimera / Behemoth / TonberryKing,Grat / Grendel / Mesmerize / IronGiant,GlacialEye / Chimera / Anacondaur / Elastoid,Anacondaur / Jelleye / Belhelmel / Thrustaevis,TonberryKing / Elastoid / Grendel / RubyDragon,Chimera / Jelleye / GIM47N / GrandMantis,Malboro / Elastoid / Anacondaur / Buel,X,,,
c256e1c0,319,NO = 75,Elastoid / Malboro / Buel / Chimera,Elnoyle / Buel / Chimera / Belhelmel,Grat / Malboro / GlacialEye / Creeps,Belhelmel / Buel / Jelleye / Grendel,Grendel / Creeps / Belhelmel / Buel,Grat / Chimera / Thrustaevis / GlacialEye,Elastoid / Creeps / Malboro / Thrustaevis,RubyDragon / Chimera / Anacondaur / Grendel,Wedge+Biggs / Creeps / Elnoyle / GrandMantis,Behemoth / Elnoyle / Mesmerize / Elastoid,X,,,
eac986c1,320,NO = 103,GlacialEye / Chimera / Grat / Wedge+Biggs,Creeps / Grendel / IronGiant / Chimera,GrandMantis / Chimera / Buel / Elastoid,Grendel / Mesmerize / Malboro / Elnoyle,Malboro / Wedge+Biggs / Anacondaur / GIM47N,TonberryKing / Jelleye / GlacialEye / Behemoth,Chimera / GIM47N / Elastoid / GlacialEye,Malboro / Jelleye / GIM47N / Wedge+Biggs,Jelleye / Elastoid / Anacondaur / Elnoyle,Mesmerize / Jelleye / RubyDragon / Grat,X,,,
c5f9b58e,321,YES = 0,Wedge+Biggs / TonberryKing / Buel / Thrustaevis,Belhelmel / Mesmerize / Creeps / Malboro,Creeps / Wedge+Biggs / Chimera / Behemoth,Jelleye / Thrustaevis / GlacialEye / Behemoth,Mesmerize / Wedge+Biggs / Elastoid / Chimera,Anacondaur / Thrustaevis / Malboro / Elnoyle,Jelleye / IronGiant / Thrustaevis / Elnoyle,Chimera / Thrustaevis / RubyDragon / IronGiant,Malboro / IronGiant / Creeps / Chimera,TonberryKing / Anacondaur / Elnoyle / GIM47N,X,,,
ecbc98b7,322,YES = 0,Elnoyle / Behemoth / Jelleye / RubyDragon,IronGiant / Creeps / Wedge+Biggs / TonberryKing,Behemoth / Grat / RubyDragon / Grendel,RubyDragon / Creeps / Behemoth / GlacialEye,GrandMantis / Chimera / Buel / Thrustaevis,GlacialEye / Creeps / Grendel / Mesmerize,Creeps / Mesmerize / GrandMantis / TonberryKing,GrandMantis / Elnoyle / Belhelmel / Mesmerize,GlacialEye / GIM47N / Belhelmel / Wedge+Biggs,Malboro / Elnoyle / Creeps / GIM47N,X,,,
bf7e958c,323,YES = 0,TonberryKing / RubyDragon / IronGiant / Elnoyle,Behemoth / Buel / Grat / Wedge+Biggs,GIM47N / RubyDragon / Chimera / Wedge+Biggs,TonberryKing / Buel / Chimera / Elastoid,Behemoth / RubyDragon / GlacialEye / Elastoid,Thrustaevis / Buel / Elastoid / TonberryKing,Jelleye / Creeps / Thrustaevis / IronGiant,Grat / Chimera / GIM47N / Wedge+Biggs,Belhelmel / Creeps / Malboro / GIM47N,Elnoyle / Chimera / Creeps / Buel,X,,,
5b81dd1d,324,YES = 0,Grat / Belhelmel / Buel / Malboro,Belhelmel / TonberryKing / Chimera / Malboro,RubyDragon / Belhelmel / GlacialEye / Elnoyle,IronGiant / GrandMantis / GlacialEye / Chimera,Elastoid / GIM47N / Chimera / Elnoyle,RubyDragon / GrandMantis / Thrustaevis / Elastoid,Grat / GIM47N / Malboro / Creeps,GlacialEye / Grat / Malboro / Jelleye,Anacondaur / GIM47N / Grendel / Buel,GrandMantis / Grat / Elnoyle / GlacialEye,X,,,
bc55893a,325,NO = 96,Mesmerize / GlacialEye / Wedge+Biggs / Belhelmel,GIM47N / TonberryKing / Chimera / Jelleye,TonberryKing / Belhelmel / GlacialEye / Elastoid,Behemoth / Wedge+Biggs / Belhelmel / RubyDragon,Elastoid / GIM47N / TonberryKing / Belhelmel,Elnoyle / GrandMantis / Thrustaevis / IronGiant,Grat / GIM47N / RubyDragon / Thrustaevis,Belhelmel / Grat / Creeps / GIM47N,Grendel / GIM47N / RubyDragon / Malboro,Grat / TonberryKing / GrandMantis / Chimera,X,,,
b1b0d573,326,NO = 100,Mesmerize / Thrustaevis / Grat / IronGiant,Anacondaur / IronGiant / Grat / Thrustaevis,Jelleye / Anacondaur / Behemoth / Creeps,Behemoth / IronGiant / Mesmerize / GrandMantis,GIM47N / Anacondaur / Buel / Mesmerize,Elnoyle / Behemoth / GlacialEye / Belhelmel,Behemoth / Creeps / Belhelmel / Anacondaur,Thrustaevis / Behemoth / GIM47N / Grendel,Grendel / Creeps / Anacondaur / Buel,Buel / Chimera / Malboro / GrandMantis,X,,,
1ae4c418,327,YES = 0,Thrustaevis / Elnoyle / Elastoid / Malboro,Jelleye / GlacialEye / Thrustaevis / Elnoyle,Buel / Jelleye / GIM47N / Grat,Belhelmel / Creeps / Mesmerize / Elnoyle,Grendel / Jelleye / Creeps / Belhelmel,Behemoth / Elastoid / Elnoyle / Creeps,Elastoid / Jelleye / GIM47N / Anacondaur,Elnoyle / Elastoid / Wedge+Biggs / Buel,Behemoth / GrandMantis / GlacialEye / Malboro,GlacialEye / GIM47N / Buel / Thrustaevis,X,,,
eb3e3f39,328,NO = 59,Belhelmel / Wedge+Biggs / Grat / Buel,Creeps / Thrustaevis / Chimera / Behemoth,IronGiant / Chimera / GIM47N / RubyDragon,Elastoid / Thrustaevis / GlacialEye / Elnoyle,RubyDragon / Grat / Elastoid / Wedge+Biggs,Wedge+Biggs / Malboro / Thrustaevis / Chimera,GlacialEye / Grat / Thrustaevis / Elastoid,Anacondaur / Malboro / RubyDragon / Elastoid,GrandMantis / Buel / Creeps / Wedge+Biggs,GlacialEye / RubyDragon / Elnoyle / Behemoth,X,,,
c94785a6,329,NO = 46,Belhelmel / Elnoyle / Grat / Wedge+Biggs,RubyDragon / GIM47N / GlacialEye / Malboro,IronGiant / Grendel / GIM47N / Thrustaevis,Anacondaur / Creeps / RubyDragon / Chimera,RubyDragon / Jelleye / GrandMantis / Chimera,Grat / Grendel / Buel / Elnoyle,GlacialEye / Jelleye / Elnoyle / Belhelmel,Creeps / Elastoid / Wedge+Biggs / Anacondaur,GrandMantis / Jelleye / Belhelmel / Anacondaur,Mesmerize / Elastoid / IronGiant / GrandMantis,X,,,
55b573ef,330,NO = 44,GlacialEye / Chimera / Elnoyle / GIM47N,Malboro / Grendel / GrandMantis / Wedge+Biggs,Wedge+Biggs / Chimera / Belhelmel / Mesmerize,Chimera / Grendel / Grat / Elastoid,Malboro / Buel / RubyDragon / Thrustaevis,GrandMantis / Grendel / Chimera / TonberryKing,Mesmerize / Grat / Anacondaur / Elnoyle,Thrustaevis / Jelleye / Elastoid / GlacialEye,Jelleye / Belhelmel / Thrustaevis / Creeps,Buel / TonberryKing / Thrustaevis / Grendel,X,,,
4d1ff964,331,NO = 119,TonberryKing / Belhelmel / Grat / Grendel,Buel / Wedge+Biggs / IronGiant / Grat,Belhelmel / Mesmerize / Malboro / GrandMantis,Grendel / Wedge+Biggs / Chimera / Thrustaevis,Grat / GIM47N / Creeps / RubyDragon,Belhelmel / Grat / GlacialEye / GrandMantis,RubyDragon / GIM47N / Buel / Elnoyle,IronGiant / Grat / Thrustaevis / Elastoid,Elastoid / Malboro / Jelleye / GlacialEye,Malboro / Grat / RubyDragon / Elnoyle,X,,,
5ba8c915,332,NO = 63,Jelleye / Buel / Elnoyle / Malboro,RubyDragon / Elastoid / Chimera / IronGiant,IronGiant / GrandMantis / Mesmerize / Chimera,GlacialEye / Belhelmel / Malboro / Chimera,Creeps / Wedge+Biggs / Elastoid / Elnoyle,Grat / Thrustaevis / GlacialEye / Anacondaur,GlacialEye / IronGiant / GIM47N / Mesmerize,Anacondaur / Thrustaevis / Creeps / Belhelmel,Wedge+Biggs / IronGiant / Creeps / Grat,Chimera / Anacondaur / Elnoyle / Jelleye,X,,,
c17416d2,333,NO = 119,Thrustaevis / Elnoyle / RubyDragon / GlacialEye,Grendel / Mesmerize / Anacondaur / himera,Buel / Elnoyle / Jelleye / TonberryKing,GIM47N / GlacialEye / Wedge+Biggs / IronGiant,RubyDragon / TonberryKing / GrandMantis / Wedge+Biggs,IronGiant / GlacialEye / GIM47N / Elastoid,Elastoid / TonberryKing / Behemoth / Elnoyle,Creeps / Belhelmel / Mesmerize / Wedge+Biggs,Grat / Wedge+Biggs / Chimera / IronGiant,Belhelmel / Elastoid / Creeps / Behemoth,X,,,
e5f0f02b,334,YES = 0,Behemoth / Grat / Malboro / GrandMantis,Thrustaevis / Malboro / Anacondaur / Mesmerize,Grendel / Buel / RubyDragon / Belhelmel,Buel / RubyDragon / Elnoyle / Anacondaur,XX,XX,XX,XX,XX,XX,X,,,
4e4d8170,335,NO = 94,Jelleye / Elastoid / Thrustaevis / Buel,Mesmerize / GrandMantis / Malboro / GlacialEye,Thrustaevis / GIM47N / RubyDragon / GlacialEye,Grendel / GrandMantis / Creeps / Wedge+Biggs,Behemoth / GIM47N / TonberryKing / GrandMantis,GIM47N / Grat / Jelleye / Mesmerize,Elnoyle / Anacondaur / GrandMantis / Belhelmel,Behemoth / IronGiant / Anacondaur / GrandMantis,Thrustaevis / Anacondaur / Buel / TonberryKing,Creeps / Behemoth / IronGiant / RubyDragon,X,,,
251356b1,336,NO = 123,Mesmerize / Jelleye / Malboro / TonberryKing,Anacondaur / Elastoid / Belhelmel / Elnoyle,Jelleye / Belhelmel / IronGiant / Wedge+Biggs,Chimera / Elastoid / GIM47N / Grendel,GIM47N / GrandMantis / Anacondaur / IronGiant,TonberryKing / GIM47N / RubyDragon / Malboro,Chimera / GrandMantis / RubyDragon / Behemoth,Belhelmel / GIM47N / Jelleye / Buel,Grendel / Grat / TonberryKing / GlacialEye,Buel / GIM47N / GrandMantis / Anacondaur,X,,,
029468be,337,NO = 44,Malboro / Buel / Behemoth / GlacialEye,Wedge+Biggs / RubyDragon / Mesmerize / Anacondaur,Buel / Mesmerize / Grendel / GIM47N,Malboro / RubyDragon / GrandMantis / Wedge+Biggs,GrandMantis / Mesmerize / Belhelmel / Malboro,Mesmerize / Grendel / GIM47N / Belhelmel,Thrustaevis / Chimera / Creeps / RubyDragon,Jelleye / Grendel / Creeps / Behemoth,Chimera / RubyDragon / Grat / Thrustaevis,GIM47N / Creeps / Grendel / Chimera,X,,,
02e78627,338,NO = 16,Behemoth / Chimera / Jelleye / Elnoyle,Elastoid / Grendel / GlacialEye / Buel,Grendel / Chimera / Elastoid / GlacialEye,Grat / Grendel / Elastoid / Thrustaevis,GlacialEye / Anacondaur / Elnoyle / IronGiant,Creeps / Elnoyle / Malboro / Wedge+Biggs,IronGiant / GlacialEye / Creeps / Chimera,TonberryKing / Elnoyle / Elastoid / Anacondaur,RubyDragon / Belhelmel / TonberryKing / Malboro,Wedge+Biggs / TonberryKing / Jelleye / Creeps,X,,,
9b5d683c,339,NO = 40,Grat / Buel / IronGiant / Jelleye,GlacialEye / RubyDragon / Buel / Grat,Malboro / Mesmerize / Buel / Elnoyle,TonberryKing / Elnoyle / Thrustaevis / Anacondaur,Chimera / Mesmerize / GlacialEye / Creeps,Malboro / Elnoyle / Elastoid / GrandMantis,Jelleye / GlacialEye / Thrustaevis / Behemoth,Mesmerize / TonberryKing / Thrustaevis / Grendel,Thrustaevis / GlacialEye / Malboro / Elastoid,Grendel / TonberryKing / Creeps / Elnoyle,X,,,
9053840d,340,NO = 117,Mesmerize / Elastoid / GlacialEye / Thrustaevis,Malboro / Wedge+Biggs / Creeps / Elastoid,TonberryKing / Belhelmel / GrandMantis / IronGiant,Behemoth / Wedge+Biggs / GIM47N / Buel,GIM47N / Thrustaevis / Malboro / Belhelmel,Grendel / Wedge+Biggs / Anacondaur / Malboro,Buel / Thrustaevis / Elnoyle / Behemoth,Belhelmel / IronGiant / Grendel / RubyDragon,Grendel / Anacondaur / TonberryKing / Chimera,Buel / IronGiant / TonberryKing / GIM47N,X,,,
54a2676a,341,YES = 0,Elastoid / Malboro / Thrustaevis / Jelleye,Elnoyle / Buel / RubyDragon / TonberryKing,Grat / RubyDragon / Creeps / GlacialEye,Belhelmel / Mesmerize / Elnoyle / Anacondaur,Creeps / RubyDragon / Jelleye / Grendel,Grat / Mesmerize / GrandMantis / Wedge+Biggs,GlacialEye / Grendel / Wedge+Biggs / Chimera,Malboro / Chimera / Grat / Elastoid,Wedge+Biggs / Grendel / Behemoth / RubyDragon,himera / TonberryKing / Thrustaevis / Elastoid,X,,,
6cb731e3,342,NO = 7,Elnoyle / Wedge+Biggs / Jelleye / Chimera,Behemoth / Thrustaevis / TonberryKing / Elastoid,Elastoid / Wedge+Biggs / RubyDragon / Chimera,Elnoyle / Thrustaevis / Grat / TonberryKing,Buel / Grat / Behemoth / Chimera,Belhelmel / GIM47N / Buel / Elnoyle,Creeps / Grat / GlacialEye / GIM47N,Grat / Malboro / Elnoyle / TonberryKing,Buel / Belhelmel / Wedge+Biggs / Elastoid,RubyDragon / Malboro / GIM47N / Chimera,X,,,
8e1e79c8,343,NO = 22,RubyDragon / Belhelmel / GrandMantis / TonberryKing,Wedge+Biggs / IronGiant / Buel / Creeps,Mesmerize / Thrustaevis / Behemoth / GlacialEye,Anacondaur / IronGiant / Mesmerize / Grendel,GrandMantis / GIM47N / Chimera / Grendel,Mesmerize / Grat / Belhelmel / GrandMantis,Malboro / Elastoid / Mesmerize / Belhelmel,Wedge+Biggs / Buel / GIM47N / Belhelmel,Behemoth / Malboro / Thrustaevis / Creeps,GIM47N / Buel / RubyDragon / Jelleye,X,,,
d45ead29,344,NO = 9,Mesmerize / Thrustaevis / GrandMantis / Wedge+Biggs,Anacondaur / IronGiant / GrandMantis / Behemoth,Jelleye / Anacondaur / IronGiant / Creeps,Buel / IronGiant / Grat / Malboro,GIM47N / Malboro / Behemoth / Elnoyle,Elnoyle / Buel / Chimera / IronGiant,Behemoth / Malboro / Mesmerize / Chimera,GIM47N / Buel / Elastoid / RubyDragon,Grendel / RubyDragon / Belhelmel / Behemoth,Grat / Mesmerize / GIM47N / Jelleye,X,,,
8bc4bed6,345,NO = 101,Mesmerize / GlacialEye / TonberryKing / Grat,Thrustaevis / TonberryKing / GlacialEye / Buel,TonberryKing / Belhelmel / Grat / Thrustaevis,Chimera / Wedge+Biggs / IronGiant / Grendel,Elastoid / Belhelmel / Buel / GrandMantis,Elnoyle / Wedge+Biggs / Buel / Chimera,Buel / Thrustaevis / Belhelmel / Elnoyle,Belhelmel / Grat / GlacialEye / Anacondaur,Grendel / GIM47N / TonberryKing / Wedge+Biggs,Buel / Grat / Thrustaevis / IronGiant,X,,,
a913af5f,346,NO = 57,GrandMantis / Mesmerize / Malboro / Buel,GlacialEye / Elnoyle / Creeps / Belhelmel,Anacondaur / GlacialEye / Creeps / IronGiant,Wedge+Biggs / TonberryKing / Elnoyle / Grendel,Chimera / Jelleye / Grat / Behemoth,GIM47N / Jelleye / Wedge+Biggs / Chimera,TonberryKing / Elastoid / Wedge+Biggs / GIM47N,Mesmerize / GrandMantis / Buel / RubyDragon,Thrustaevis / Elastoid / Behemoth / TonberryKing,Jelleye / GrandMantis / Mesmerize / Behemoth,X,,,
140a4214,347,NO = 8,Elastoid / Buel / GrandMantis / Jelleye,Elnoyle / RubyDragon / IronGiant / Buel,Grat / Mesmerize / Buel / Grendel,Belhelmel / Elnoyle / Mesmerize / GIM47N,Creeps / Mesmerize / Chimera / Elnoyle,GrandMantis / Elnoyle / Belhelmel / Wedge+Biggs,GlacialEye / Elastoid / Chimera / Grat,RubyDragon / Elnoyle / GIM47N / Elastoid,Wedge+Biggs / GlacialEye / Anacondaur / Malboro,TonberryKing / RubyDragon / Anacondaur / GlacialEye,X,,,
d3a5ee05,348,YES = 0,Elnoyle / GrandMantis / Behemoth / GIM47N,Wedge+Biggs / GIM47N / Chimera / Elnoyle,GlacialEye / Grat / Wedge+Biggs / Anacondaur,Creeps / Thrustaevis / Chimera / Buel,GrandMantis / IronGiant / Thrustaevis / Elastoid,GlacialEye / Anacondaur / GIM47N / Malboro,Anacondaur / IronGiant / Malboro / TonberryKing,TonberryKing / Anacondaur / IronGiant / Mesmerize,Chimera / Behemoth / Elnoyle / TonberryKing,GIM47N / Creeps / Grendel / Elastoid,X,,,
d6fadb02,349,NO = 87,Grendel / Grat / Jelleye / Mesmerize,IronGiant / Malboro / Wedge+Biggs / Belhelmel,Elastoid / Buel / GrandMantis / Anacondaur,Elnoyle / RubyDragon / Buel / Jelleye,IronGiant / Buel / Behemoth / Grat,GlacialEye / RubyDragon / Mesmerize / Chimera,Creeps / Mesmerize / Thrustaevis / Elnoyle,GrandMantis / RubyDragon / Belhelmel / Creeps,GlacialEye / Mesmerize / Belhelmel / Wedge+Biggs,Anacondaur / Elnoyle / GIM47N / Behemoth,X,,,
bf027a9b,350,YES = 0,TonberryKing / Anacondaur / Wedge+Biggs / Chimera,Chimera / Behemoth / Buel / GIM47N,Malboro / Creeps / Behemoth / Elnoyle,Jelleye / Behemoth / Mesmerize / GrandMantis,Mesmerize / Creeps / GlacialEye / Buel,Anacondaur / Chimera / Elastoid / GlacialEye,Jelleye / Elnoyle / Belhelmel / Anacondaur,Buel / Mesmerize / GIM47N / Grendel,GIM47N / Elnoyle / Malboro / Grat,Elnoyle / GlacialEye / Creeps / Mesmerize,X,,,
